Average,Knot,Lengths
0.3300225000000021,5_1,150
0.33505939999999956,5_1,150
0.34005043333333107,5_1,150
0.3449356666666653,5_1,150
0.34977126666666847,5_1,150
0.35450586666666717,5_1,150
0.35919806666666776,5_1,150
0.3637842999999999,5_1,150
0.36832053333333215,5_1,150
0.3727500333333329,5_1,150
0.37712366666666586,5_1,150
0.38140310000000077,5_1,150
0.38563133333333477,5_1,150
0.3897782333333336,5_1,150
0.3938675666666659,5_1,150
0.3978434000000002,5_1,150
0.40175853333333267,5_1,150
0.40557176666666717,5_1,150
0.4093335666666674,5_1,150
0.4129688333333337,5_1,150
0.41655386666666616,5_1,150
0.42004953333333284,5_1,150
0.4235011999999999,5_1,150
0.42686110000000055,5_1,150
0.430178,5_1,150
0.4334099333333334,5_1,150
0.4365967666666669,5_1,150
0.4396863999999997,5_1,150
0.4427270666666667,5_1,150
0.4456603,5_1,150
0.4485351000000005,5_1,150
0.4513069666666666,5_1,150
0.45402653333333315,5_1,150
0.4566624,5_1,150
0.4592451666666668,5_1,150
0.4617253333333331,5_1,150
0.46416353333333354,5_1,150
0.4665126000000004,5_1,150
0.46881473333333357,5_1,150
0.4710137,5_1,150
0.47316403333333334,5_1,150
0.47520503333333364,5_1,150
0.4771962333333334,5_1,150
0.4790716333333337,5_1,150
0.48089439999999983,5_1,150
0.48260196666666655,5_1,150
0.48425379999999985,5_1,150
0.48577866666666636,5_1,150
0.4872346333333335,5_1,150
0.48855509999999996,5_1,150
0.489804633333333,5_1,150
0.49091073333333396,5_1,150
0.49194099999999963,5_1,150
0.4927949666666671,5_1,150
0.49355803333333315,5_1,150
0.4941227333333339,5_1,150
0.49456933333333397,5_1,150
0.49464763333333406,5_1,150
0.0099999999999998,5_1,200
0.0199999999999996,5_1,200
0.0299961000000003,5_1,200
0.039982299999999305,5_1,200
0.049820299999999304,5_1,200
0.0596089250000007,5_1,200
0.0691861749999997,5_1,200
0.0786731999999987,5_1,200
0.08789535000000184,5_1,200
0.0969990749999988,5_1,200
0.10579772499999951,5_1,200
0.1145124500000011,5_1,200
0.1229713999999987,5_1,200
0.1313493500000001,5_1,200
0.13946770000000194,5_1,200
0.14745577499999796,5_1,200
0.15518607499999915,5_1,200
0.1628433750000028,5_1,200
0.17020097499999876,5_1,200
0.17747639999999876,5_1,200
0.1845496500000003,5_1,200
0.19154314999999933,5_1,200
0.19830479999999814,5_1,200
0.2050014500000012,5_1,200
0.21150747499999994,5_1,200
0.21795877499999874,5_1,200
0.22421425000000206,5_1,200
0.2304115000000007,5_1,200
0.23649424999999905,5_1,200
0.24253140000000226,5_1,200
0.24840632500000087,5_1,200
0.25423489999999777,5_1,200
0.2599237500000025,5_1,200
0.26554685000000094,5_1,200
0.27099902499999906,5_1,200
0.2763943750000029,5_1,200
0.28163935000000134,5_1,200
0.28684589999999865,5_1,200
0.29189969999999754,5_1,200
0.29690182500000034,5_1,200
0.30177887500000056,5_1,200
0.3066233499999995,5_1,200
0.3113165000000018,5_1,200
0.3159592999999996,5_1,200
0.32046487499999887,5_1,200
0.3249278749999994,5_1,200
0.32926102500000076,5_1,200
0.33354265000000055,5_1,200
0.33772702500000124,5_1,200
0.34188014999999994,5_1,200
0.34590094999999954,5_1,200
0.34987817499999985,5_1,200
0.35374364999999897,5_1,200
0.35756527500000057,5_1,200
0.36131347500000094,5_1,200
0.36499802500000067,5_1,200
0.36859024999999945,5_1,200
0.372119925,5_1,200
0.3755887499999996,5_1,200
0.3790255500000006,5_1,200
0.38234695000000074,5_1,200
0.38563455,5_1,200
0.3888279500000001,5_1,200
0.39198662499999953,5_1,200
0.39505312499999967,5_1,200
0.3980823000000002,5_1,200
0.4009991500000001,5_1,200
0.4038844750000006,5_1,200
0.40667537500000034,5_1,200
0.4094342499999999,5_1,200
0.4120880000000001,5_1,200
0.4147114750000007,5_1,200
0.41723905000000017,5_1,200
0.4197313250000002,5_1,200
0.42213127500000036,5_1,200
0.4244965500000003,5_1,200
0.426770275,5_1,200
0.42901597500000016,5_1,200
0.4311690000000003,5_1,200
0.43329140000000055,5_1,200
0.43531682500000013,5_1,200
0.43731175000000033,5_1,200
0.43919602500000005,5_1,200
0.44104247500000004,5_1,200
0.44277835,5_1,200
0.4444781999999998,5_1,200
0.44606257500000024,5_1,200
0.4476108000000001,5_1,200
0.44904845000000004,5_1,200
0.450442475,5_1,200
0.45170529999999975,5_1,200
0.45292094999999977,5_1,200
0.45399112500000016,5_1,200
0.45500639999999976,5_1,200
0.45586457499999994,5_1,200
0.45666965000000065,5_1,200
0.4572957499999998,5_1,200
0.45785367500000046,5_1,200
0.4581743999999998,5_1,200
0.45838052500000015,5_1,200
0.0099999999999998,5_1,250
0.0199999999999996,5_1,250
0.0299774600000003,5_1,250
0.0399079599999993,5_1,250
0.0496802399999993,5_1,250
0.0593268000000007,5_1,250
0.0687385999999997,5_1,250
0.07798115999999874,5_1,250
0.0869459400000018,5_1,250
0.0957354799999989,5_1,250
0.1042615599999996,5_1,250
0.112602240000001,5_1,250
0.12066893999999881,5_1,250
0.12859402000000036,5_1,250
0.13628296000000178,5_1,250
0.1438359599999981,5_1,250
0.15119397999999945,5_1,250
0.15835944000000252,5_1,250
0.1653459599999989,5_1,250
0.17220899999999906,5_1,250
0.17883868,5_1,250
0.18533009999999944,5_1,250
0.19166755999999865,5_1,250
0.19789784000000085,5_1,250
0.20399705999999984,5_1,250
0.20996677999999896,5_1,250
0.2158016400000016,5_1,250
0.22156452000000038,5_1,250
0.22719831999999923,5_1,250
0.23275372000000166,5_1,250
0.23818050000000085,5_1,250
0.24352031999999796,5_1,250
0.24873380000000225,5_1,250
0.2538781600000012,5_1,250
0.2589153399999985,5_1,250
0.2639053600000024,5_1,250
0.2687673200000009,5_1,250
0.273562819999999,5_1,250
0.27823867999999796,5_1,250
0.28281828000000064,5_1,250
0.28731230000000024,5_1,250
0.29173253999999915,5_1,250
0.2960577600000014,5_1,250
0.30032169999999964,5_1,250
0.3044613599999987,5_1,250
0.30853551999999945,5_1,250
0.31251700000000104,5_1,250
0.31642572000000013,5_1,250
0.32024260000000104,5_1,250
0.32401238,5_1,250
0.32770395999999924,5_1,250
0.3313419599999998,5_1,250
0.334912479999999,5_1,250
0.3384324400000003,5_1,250
0.3418746600000006,5_1,250
0.34526910000000016,5_1,250
0.34858593999999987,5_1,250
0.35185036000000014,5_1,250
0.35503877999999967,5_1,250
0.3581813200000004,5_1,250
0.36125952000000044,5_1,250
0.36428293999999994,5_1,250
0.3672317999999999,5_1,250
0.37012630000000013,5_1,250
0.37295288000000015,5_1,250
0.37572434000000016,5_1,250
0.37842380000000003,5_1,250
0.38108668000000023,5_1,250
0.38369662000000015,5_1,250
0.38627255999999976,5_1,250
0.38877225999999954,5_1,250
0.39122582000000017,5_1,250
0.39361471999999986,5_1,250
0.3959528000000003,5_1,250
0.39821528000000017,5_1,250
0.4004360800000001,5_1,250
0.40259314,5_1,250
0.4047066800000006,5_1,250
0.40675986,5_1,250
0.40876928,5_1,250
0.41070384000000043,5_1,250
0.41258551999999993,5_1,250
0.41438730000000035,5_1,250
0.41612836000000025,5_1,250
0.41778977999999994,5_1,250
0.41940014000000014,5_1,250
0.4209199400000002,5_1,250
0.42237459999999993,5_1,250
0.4237444400000002,5_1,250
0.4250530800000002,5_1,250
0.4262632200000006,5_1,250
0.4274055799999999,5_1,250
0.4284480200000004,5_1,250
0.4294188000000003,5_1,250
0.4302641799999998,5_1,250
0.43102075999999995,5_1,250
0.4316279800000002,5_1,250
0.43212839999999975,5_1,250
0.43245264000000005,5_1,250
0.43261288000000003,5_1,250
0.0099999999999998,5_2,100
0.0199999999999996,5_2,100
0.0300000000000003,5_2,100
0.0399999999999993,5_2,100
0.0499999999999992,5_2,100
0.059981150000000705,5_2,100
0.0699400999999996,5_2,100
0.0798624999999986,5_2,100
0.0897361000000021,5_2,100
0.09953539999999861,5_2,100
0.1092633499999994,5_2,100
0.11890825000000141,5_2,100
0.12842184999999828,5_2,100
0.1378274499999995,5_2,100
0.14710690000000243,5_2,100
0.1562809499999976,5_2,100
0.16536129999999843,5_2,100
0.1743082500000035,5_2,100
0.1831292499999985,5_2,100
0.19182204999999808,5_2,100
0.2003974500000008,5_2,100
0.2088109999999992,5_2,100
0.2170911999999974,5_2,100
0.225252100000002,5_2,100
0.2332805499999999,5_2,100
0.24117624999999782,5_2,100
0.2489226000000029,5_2,100
0.2565363500000008,5_2,100
0.26405504999999874,5_2,100
0.2714807000000033,5_2,100
0.2788057000000012,5_2,100
0.28601109999999674,5_2,100
0.2931409000000017,5_2,100
0.30016389999999926,5_2,100
0.3070994500000003,5_2,100
0.31393970000000426,5_2,100
0.32068585000000194,5_2,100
0.32735404999999806,5_2,100
0.33389244999999573,5_2,100
0.34033239999999876,5_2,100
0.3466805500000024,5_2,100
0.3529410000000003,5_2,100
0.35909565000000226,5_2,100
0.36514899999999934,5_2,100
0.37111984999999725,5_2,100
0.3769860499999983,5_2,100
0.3827508500000031,5_2,100
0.3884146000000009,5_2,100
0.3939554500000019,5_2,100
0.3994044999999999,5_2,100
0.40477659999999854,5_2,100
0.41006179999999925,5_2,100
0.4152492999999978,5_2,100
0.42034845000000154,5_2,100
0.42534470000000113,5_2,100
0.4302449500000003,5_2,100
0.4350496999999992,5_2,100
0.4397508999999996,5_2,100
0.4443627499999993,5_2,100
0.44889415000000094,5_2,100
0.4533430500000013,5_2,100
0.4577004000000007,5_2,100
0.4619648999999999,5_2,100
0.4661577499999998,5_2,100
0.4702759499999994,5_2,100
0.47431145000000063,5_2,100
0.4782496000000005,5_2,100
0.4820958000000001,5_2,100
0.48585259999999986,5_2,100
0.48952145,5_2,100
0.49310040000000044,5_2,100
0.49658269999999993,5_2,100
0.4999688499999997,5_2,100
0.5032700500000006,5_2,100
0.50647615,5_2,100
0.5095928000000003,5_2,100
0.5126253000000002,5_2,100
0.5155507500000003,5_2,100
0.5183825000000004,5_2,100
0.5211167500000007,5_2,100
0.523759,5_2,100
0.5263067500000004,5_2,100
0.5287609000000003,5_2,100
0.5311097,5_2,100
0.53335595,5_2,100
0.5354969000000002,5_2,100
0.5375302500000001,5_2,100
0.5394424499999997,5_2,100
0.5412305500000001,5_2,100
0.5429040500000001,5_2,100
0.5444557999999999,5_2,100
0.5458837500000002,5_2,100
0.54717395,5_2,100
0.5483159500000003,5_2,100
0.5493015500000002,5_2,100
0.5501124500000005,5_2,100
0.5507129500000005,5_2,100
0.5510485000000005,5_2,100
0.5511482000000003,5_2,100
0.5511618000000003,5_2,100
0.0099999999999998,5_2,150
0.0199999999999996,5_2,150
0.0299953000000003,5_2,150
0.039985833333332596,5_2,150
0.04996506666666595,5_2,150
0.059873133333333994,5_2,150
0.06970823333333301,5_2,150
0.07937639999999865,5_2,150
0.0889544333333353,5_2,150
0.09830883333333204,5_2,150
0.10756246666666616,5_2,150
0.1165870666666679,5_2,150
0.12552103333333184,5_2,150
0.13424443333333314,5_2,150
0.14286616666666885,5_2,150
0.1512796999999979,5_2,150
0.15959716666666554,5_2,150
0.16769000000000317,5_2,150
0.1756833666666654,5_2,150
0.18342809999999846,5_2,150
0.19109030000000066,5_2,150
0.19858083333333243,5_2,150
0.20598299999999795,5_2,150
0.21321133333333475,5_2,150
0.22037243333333328,5_2,150
0.22738329999999815,5_2,150
0.23431583333333575,5_2,150
0.24106716666666725,5_2,150
0.2477250333333321,5_2,150
0.2542435000000025,5_2,150
0.26066253333333456,5_2,150
0.26691829999999744,5_2,150
0.2730935000000022,5_2,150
0.27912603333333386,5_2,150
0.28507753333333274,5_2,150
0.29089113333333655,5_2,150
0.29663163333333487,5_2,150
0.3022662666666654,5_2,150
0.3078483666666637,5_2,150
0.3133254999999998,5_2,150
0.3187221333333343,5_2,150
0.3240198666666665,5_2,150
0.32925913333333534,5_2,150
0.3343935999999992,5_2,150
0.33947776666666446,5_2,150
0.3444541333333321,5_2,150
0.3493734666666688,5_2,150
0.35416873333333454,5_2,150
0.3589255000000011,5_2,150
0.36357116666666667,5_2,150
0.36814263333333214,5_2,150
0.3726094333333324,5_2,150
0.3770204999999987,5_2,150
0.3813146000000007,5_2,150
0.38555166666666807,5_2,150
0.3896715000000003,5_2,150
0.393739699999999,5_2,150
0.39772079999999976,5_2,150
0.4016474666666659,5_2,150
0.4054806000000005,5_2,150
0.40925656666666765,5_2,150
0.41292580000000034,5_2,150
0.4165352666666665,5_2,150
0.4200298999999995,5_2,150
0.42347063333333296,5_2,150
0.4268017000000006,5_2,150
0.4300724333333332,5_2,150
0.4332461000000005,5_2,150
0.4363715000000006,5_2,150
0.43940049999999997,5_2,150
0.4423910333333339,5_2,150
0.4452880666666665,5_2,150
0.44814706666666665,5_2,150
0.4509185333333333,5_2,150
0.4536492666666664,5_2,150
0.45629359999999997,5_2,150
0.4588943999999999,5_2,150
0.46140573333333396,5_2,150
0.46386863333333384,5_2,150
0.4662408999999996,5_2,150
0.46856299999999995,5_2,150
0.4707645666666669,5_2,150
0.47290856666666625,5_2,150
0.47494106666666686,5_2,150
0.47691546666666673,5_2,150
0.4787805333333335,5_2,150
0.4805814999999998,5_2,150
0.48225483333333363,5_2,150
0.4838679999999998,5_2,150
0.4853531333333332,5_2,150
0.4867634333333333,5_2,150
0.4880216000000003,5_2,150
0.489202,5_2,150
0.49020983333333357,5_2,150
0.4911268000000004,5_2,150
0.491854433333333,5_2,150
0.4924812666666668,5_2,150
0.4928541666666669,5_2,150
0.49306566666666696,5_2,150
0.49307330000000027,5_2,150
0.0099999999999998,5_2,200
0.0199999999999996,5_2,200
0.0299893250000003,5_2,200
0.039965374999999304,5_2,200
0.0498384499999993,5_2,200
0.0596557000000007,5_2,200
0.0692381249999997,5_2,200
0.0787115499999987,5_2,200
0.08794347500000185,5_2,200
0.0970995999999988,5_2,200
0.10601114999999955,5_2,200
0.1147946250000011,5_2,200
0.12331639999999865,5_2,200
0.1317698750000001,5_2,200
0.13994090000000198,5_2,200
0.14802727499999807,5_2,200
0.15586919999999926,5_2,200
0.16362065000000287,5_2,200
0.17107672499999885,5_2,200
0.1784629499999987,5_2,200
0.18564715000000032,5_2,200
0.19276232499999935,5_2,200
0.19965949999999827,5_2,200
0.20649497500000108,5_2,200
0.21309004999999998,5_2,200
0.21960624999999864,5_2,200
0.2259382750000019,5_2,200
0.2322053750000005,5_2,200
0.238338774999999,5_2,200
0.24441247500000213,5_2,200
0.25032502500000076,5_2,200
0.25617437499999773,5_2,200
0.2618667000000021,5_2,200
0.2675207000000007,5_2,200
0.27304479999999887,5_2,200
0.2785032250000029,5_2,200
0.2837945500000014,5_2,200
0.28903792499999903,5_2,200
0.2941412749999974,5_2,200
0.2992047000000001,5_2,200
0.30413600000000074,5_2,200
0.3090328249999996,5_2,200
0.3137663750000015,5_2,200
0.3184456499999993,5_2,200
0.3229905499999982,5_2,200
0.3274978749999997,5_2,200
0.3318896250000013,5_2,200
0.3362415250000005,5_2,200
0.3404869000000008,5_2,200
0.34469672500000015,5_2,200
0.34877927499999933,5_2,200
0.3528291249999997,5_2,200
0.3567796499999993,5_2,200
0.3606854000000007,5_2,200
0.3645216250000008,5_2,200
0.36828705000000017,5_2,200
0.3719377749999998,5_2,200
0.37552752500000053,5_2,200
0.3790610749999998,5_2,200
0.3825654000000005,5_2,200
0.38596827500000075,5_2,200
0.3893346750000001,5_2,200
0.39259555,5_2,200
0.39582557499999943,5_2,200
0.39896289999999984,5_2,200
0.4020643500000002,5_2,200
0.40506567500000057,5_2,200
0.4080304500000005,5_2,200
0.410898375,5_2,200
0.4137370000000001,5_2,200
0.4164869500000003,5_2,200
0.41921265000000024,5_2,200
0.42183634999999997,5_2,200
0.42442670000000005,5_2,200
0.4269345250000002,5_2,200
0.4294118250000001,5_2,200
0.4317950500000005,5_2,200
0.43413887500000015,5_2,200
0.43638205000000024,5_2,200
0.4385874500000003,5_2,200
0.4406866249999999,5_2,200
0.44274082500000056,5_2,200
0.44468820000000053,5_2,200
0.44659752499999983,5_2,200
0.44839350000000006,5_2,200
0.45014655000000015,5_2,200
0.45177727499999987,5_2,200
0.45336955000000034,5_2,200
0.45483917499999993,5_2,200
0.45626147499999986,5_2,200
0.4575323750000001,5_2,200
0.4587466250000004,5_2,200
0.4598038499999999,5_2,200
0.46080817500000026,5_2,200
0.4616325750000002,5_2,200
0.46239039999999965,5_2,200
0.46292977500000054,5_2,200
0.4633888999999999,5_2,200
0.46353787500000065,5_2,200
0.4635841000000006,5_2,200
0.0099999999999998,5_2,250
0.0199983799999996,5_2,250
0.029988600000000303,5_2,250
0.0399364599999993,5_2,250
0.0497448799999993,5_2,250
0.0594446400000007,5_2,250
0.06889471999999974,5_2,250
0.07818235999999874,5_2,250
0.08721698000000185,5_2,250
0.09608873999999884,5_2,250
0.1046600799999994,5_2,250
0.113047940000001,5_2,250
0.1211849399999988,5_2,250
0.12917022000000025,5_2,250
0.13689998000000186,5_2,250
0.14448579999999805,5_2,250
0.1518411999999993,5_2,250
0.15902750000000254,5_2,250
0.16601929999999893,5_2,250
0.1728923399999991,5_2,250
0.1796044200000001,5_2,250
0.18616457999999944,5_2,250
0.1925796599999987,5_2,250
0.19888416000000086,5_2,250
0.20501335999999995,5_2,250
0.211041179999999,5_2,250
0.21691330000000153,5_2,250
0.22269520000000043,5_2,250
0.22832333999999915,5_2,250
0.23386134000000186,5_2,250
0.23928294000000078,5_2,250
0.24462715999999796,5_2,250
0.24986202000000218,5_2,250
0.2549894600000009,5_2,250
0.2600047999999985,5_2,250
0.26495400000000235,5_2,250
0.26981268000000097,5_2,250
0.27461131999999894,5_2,250
0.2793182399999977,5_2,250
0.28394004000000045,5_2,250
0.28847870000000025,5_2,250
0.2929502799999991,5_2,250
0.2973331600000011,5_2,250
0.30165081999999965,5_2,250
0.30585677999999866,5_2,250
0.31000423999999926,5_2,250
0.31406060000000063,5_2,250
0.31806764000000015,5_2,250
0.3219717000000012,5_2,250
0.3258084800000006,5_2,250
0.3295575199999996,5_2,250
0.3332512000000003,5_2,250
0.3368597399999994,5_2,250
0.3404098600000006,5_2,250
0.3438939400000006,5_2,250
0.34732255999999995,5_2,250
0.3506789999999995,5_2,250
0.35399250000000027,5_2,250
0.3572422599999998,5_2,250
0.36044786000000006,5_2,250
0.3635747000000003,5_2,250
0.36663192000000056,5_2,250
0.3696230200000001,5_2,250
0.37256581999999994,5_2,250
0.37543453999999976,5_2,250
0.3782654600000001,5_2,250
0.3810260999999999,5_2,250
0.38374074000000014,5_2,250
0.3863873200000002,5_2,250
0.38899522,5_2,250
0.3915317600000003,5_2,250
0.3940156200000001,5_2,250
0.3964295600000003,5_2,250
0.39879536000000015,5_2,250
0.4010974200000001,5_2,250
0.4033591800000004,5_2,250
0.4055484199999996,5_2,250
0.4076920399999998,5_2,250
0.40975934000000025,5_2,250
0.41176937999999985,5_2,250
0.41369325999999995,5_2,250
0.41555909999999996,5_2,250
0.41735683999999995,5_2,250
0.4191034200000001,5_2,250
0.42076902000000016,5_2,250
0.42238021999999964,5_2,250
0.42390544000000013,5_2,250
0.42537057999999994,5_2,250
0.4267513799999999,5_2,250
0.4280685000000003,5_2,250
0.42928478000000014,5_2,250
0.4304300200000001,5_2,250
0.4314558800000007,5_2,250
0.4324047600000001,5_2,250
0.4332188599999999,5_2,250
0.43393572,5_2,250
0.4344868,5_2,250
0.4349192799999997,5_2,250
0.43512871999999947,5_2,250
0.4351654399999997,5_2,250
0.0099999999999998,6_1,100
0.0199999999999996,6_1,100
0.0300000000000003,6_1,100
0.0399999999999993,6_1,100
0.049999899999999195,6_1,100
0.0599946000000007,6_1,100
0.06997934999999961,6_1,100
0.0799509999999986,6_1,100
0.0899130500000021,6_1,100
0.0998426499999986,6_1,100
0.10972224999999941,6_1,100
0.11955820000000139,6_1,100
0.1293315999999983,6_1,100
0.1390525499999994,6_1,100
0.1486759000000026,6_1,100
0.15825699999999746,6_1,100
0.1677687499999983,6_1,100
0.1772162500000039,6_1,100
0.18660114999999836,6_1,100
0.19591509999999765,6_1,100
0.20513735000000105,6_1,100
0.21427864999999915,6_1,100
0.22333769999999686,6_1,100
0.23230190000000245,6_1,100
0.24114374999999988,6_1,100
0.24989529999999704,6_1,100
0.25856340000000344,6_1,100
0.2671409499999998,6_1,100
0.27564134999999923,6_1,100
0.284026800000004,6_1,100
0.2923100000000015,6_1,100
0.30049249999999594,6_1,100
0.3085876000000014,6_1,100
0.3165766499999981,6_1,100
0.3244381000000012,6_1,100
0.33219740000000564,6_1,100
0.3398672000000022,6_1,100
0.34743489999999777,6_1,100
0.3549046999999947,6_1,100
0.36227279999999773,6_1,100
0.36955385000000407,6_1,100
0.3767416000000007,6_1,100
0.38384500000000304,6_1,100
0.3908454499999991,6_1,100
0.39774689999999613,6_1,100
0.4045586499999967,6_1,100
0.41126445000000494,6_1,100
0.41785765000000225,6_1,100
0.4243421000000027,6_1,100
0.43072095000000005,6_1,100
0.43699844999999776,6_1,100
0.44317109999999793,6_1,100
0.4492523999999961,6_1,100
0.4552399000000025,6_1,100
0.4611592500000026,6_1,100
0.46697960000000127,6_1,100
0.47270424999999905,6_1,100
0.47833229999999927,6_1,100
0.48385434999999777,6_1,100
0.489276900000002,6_1,100
0.49458875000000224,6_1,100
0.4997956500000007,6_1,100
0.5049077999999998,6_1,100
0.509924499999999,6_1,100
0.5148524999999986,6_1,100
0.5196932500000015,6_1,100
0.5244282500000004,6_1,100
0.5290644500000004,6_1,100
0.5335931500000003,6_1,100
0.5380165999999997,6_1,100
0.5423447499999996,6_1,100
0.5465653000000004,6_1,100
0.5506707499999999,6_1,100
0.5546753999999998,6_1,100
0.5585765500000005,6_1,100
0.5623616000000002,6_1,100
0.5660373500000002,6_1,100
0.5695911500000007,6_1,100
0.5730267000000002,6_1,100
0.5763503500000007,6_1,100
0.5795632500000003,6_1,100
0.5826761500000005,6_1,100
0.58568175,6_1,100
0.5885734500000003,6_1,100
0.5913425000000003,6_1,100
0.5939776999999995,6_1,100
0.5964794999999999,6_1,100
0.5988539000000006,6_1,100
0.6010853000000003,6_1,100
0.6031718500000002,6_1,100
0.6051093500000009,6_1,100
0.6068889000000006,6_1,100
0.6085025500000003,6_1,100
0.60993965,6_1,100
0.6111771500000002,6_1,100
0.6121954500000006,6_1,100
0.6129361,6_1,100
0.61334205,6_1,100
0.61346345,6_1,100
0.6134803499999999,6_1,100
0.0099999999999998,6_1,150
0.0199999999999996,6_1,150
0.0300000000000003,6_1,150
0.039990633333332595,6_1,150
0.0499812666666659,6_1,150
0.0599603000000007,6_1,150
0.0699245999999996,6_1,150
0.07982066666666525,6_1,150
0.08967820000000204,6_1,150
0.09948376666666525,6_1,150
0.1092478333333328,6_1,150
0.11890386666666805,6_1,150
0.12850166666666496,6_1,150
0.13798963333333286,6_1,150
0.1474244000000026,6_1,150
0.1567244333333309,6_1,150
0.16595423333333176,6_1,150
0.17503690000000366,6_1,150
0.18405166666666514,6_1,150
0.19286246666666446,6_1,150
0.2015789666666677,6_1,150
0.2101099999999992,6_1,150
0.21855586666666388,6_1,150
0.2268109333333355,6_1,150
0.2349572,6_1,150
0.24295849999999752,6_1,150
0.2508914000000031,6_1,150
0.2587014333333338,6_1,150
0.26642696666666565,6_1,150
0.2740088000000036,6_1,150
0.28151490000000123,6_1,150
0.2888876999999967,6_1,150
0.29618356666666845,6_1,150
0.3033186333333324,6_1,150
0.31037793333333386,6_1,150
0.3173197666666713,6_1,150
0.32418593333333545,6_1,150
0.33090569999999825,6_1,150
0.3375545999999955,6_1,150
0.3440996333333318,6_1,150
0.35057593333333614,6_1,150
0.3569013333333335,6_1,150
0.3631615666666692,6_1,150
0.3692781333333322,6_1,150
0.37533216666666397,6_1,150
0.3812383999999976,6_1,150
0.3870860333333369,6_1,150
0.39279776666666794,6_1,150
0.3984537000000018,6_1,150
0.40398769999999995,6_1,150
0.40946556666666506,6_1,150
0.41482116666666535,6_1,150
0.42012516666666394,6_1,150
0.4253164666666682,6_1,150
0.43045046666666875,6_1,150
0.43547520000000073,6_1,150
0.4404433999999991,6_1,150
0.44528623333333245,6_1,150
0.45007459999999866,6_1,150
0.45473476666666757,6_1,150
0.4593371000000015,6_1,150
0.4638391333333337,6_1,150
0.4682952999999995,6_1,150
0.47263936666666573,6_1,150
0.4769301999999994,6_1,150
0.48111376666666755,6_1,150
0.485249533333334,6_1,150
0.4892837666666669,6_1,150
0.49325646666666656,6_1,150
0.4971205666666664,6_1,150
0.5009158333333334,6_1,150
0.504593733333334,6_1,150
0.508214733333334,6_1,150
0.5117288666666664,6_1,150
0.5151797000000005,6_1,150
0.5185001333333334,6_1,150
0.5217636000000002,6_1,150
0.5249169666666668,6_1,150
0.5280111333333334,6_1,150
0.530992166666667,6_1,150
0.5339153000000003,6_1,150
0.5367124000000004,6_1,150
0.5394442666666666,6_1,150
0.542038966666667,6_1,150
0.544561166666667,6_1,150
0.5469380333333336,6_1,150
0.5492377333333331,6_1,150
0.5513832333333339,6_1,150
0.5534501333333333,6_1,150
0.5553485333333334,6_1,150
0.5571634000000005,6_1,150
0.5587900000000007,6_1,150
0.5603140333333334,6_1,150
0.5616255000000006,6_1,150
0.5628270000000001,6_1,150
0.5637797000000002,6_1,150
0.5645946333333332,6_1,150
0.5650802666666672,6_1,150
0.5653501666666676,6_1,150
0.5653607333333343,6_1,150
0.0099999999999998,6_1,200
0.0199999999999996,6_1,200
0.0300000000000003,6_1,200
0.0399999999999993,6_1,200
0.0499666749999993,6_1,200
0.0598980500000007,6_1,200
0.0697720749999996,6_1,200
0.0795929249999986,6_1,200
0.089294925000002,6_1,200
0.0989445499999987,6_1,200
0.1084577999999995,6_1,200
0.11792020000000131,6_1,200
0.12718242499999843,6_1,200
0.13640589999999964,6_1,200
0.14541490000000235,6_1,200
0.15431532499999762,6_1,200
0.16303687499999864,6_1,200
0.17169560000000345,6_1,200
0.18014529999999865,6_1,200
0.18853172499999815,6_1,200
0.19669762500000065,6_1,200
0.20481239999999923,6_1,200
0.21275229999999765,6_1,200
0.22063752500000164,6_1,200
0.22835697499999996,6_1,200
0.23602482499999788,6_1,200
0.2435553500000028,6_1,200
0.25103542500000076,6_1,200
0.2583498249999985,6_1,200
0.26561690000000326,6_1,200
0.27273705000000115,6_1,200
0.27981687499999686,6_1,200
0.2867200750000019,6_1,200
0.29356454999999965,6_1,200
0.30027794999999996,6_1,200
0.30694655000000437,6_1,200
0.31343682500000175,6_1,200
0.3198640499999985,6_1,200
0.3261660749999957,6_1,200
0.33242714999999873,6_1,200
0.3385628750000021,6_1,200
0.344651225,6_1,200
0.3505883000000023,6_1,200
0.35647414999999916,6_1,200
0.36222189999999743,6_1,200
0.3679169999999987,6_1,200
0.37345665000000267,6_1,200
0.37893842500000136,6_1,200
0.3842778500000019,6_1,200
0.3895773250000003,6_1,200
0.39475419999999856,6_1,200
0.3998786249999988,6_1,200
0.4048826999999978,6_1,200
0.40985075000000154,6_1,200
0.4147331000000018,6_1,200
0.41953162500000074,6_1,200
0.424202224999999,6_1,200
0.42878214999999964,6_1,200
0.43327737499999897,6_1,200
0.43772455000000077,6_1,200
0.44204840000000184,6_1,200
0.4463256250000007,6_1,200
0.45047597499999914,6_1,200
0.4545899749999995,6_1,200
0.4585570499999992,6_1,200
0.4624911250000007,6_1,200
0.466304925000001,6_1,200
0.47008997500000027,6_1,200
0.47375612500000036,6_1,200
0.477379,6_1,200
0.48088300000000017,6_1,200
0.4843453000000007,6_1,200
0.487679125,6_1,200
0.4909648250000005,6_1,200
0.49411829999999995,6_1,200
0.49723070000000036,6_1,200
0.50022155,6_1,200
0.5031666250000004,6_1,200
0.5059776500000002,6_1,200
0.5087425750000002,6_1,200
0.5113664000000002,6_1,200
0.5139391,6_1,200
0.5163599749999999,6_1,200
